suid,capturetime,headline,all_topics,all_people,flagged_people_ids,flagged_people_keys,score,relevant,autolabeler_id,predicted_label,predicted_label_confidence
O0KPN56VDKHS,2016-01-07T08:16:17.175+00:00,*OSBORNE SAYS INAPPROPRIATE FOR HIM TO PUT ANY PRESSURE ON BOE,BFWFI;ACEXCLUDE;UKGOV;NASIA;EM;EUROPE;HEADS;CEN;CECO;RIF;ASIAX;BIZNEWS;BUSINESS;BFWFX;FINMIN;BRIC;GOVMISC;BFWRTEU;FXKEY;BOE;UKTRE;MSCIDVEUR;GOV;BFW;CHINA;MSCIWORLD;BFWRATE;ECO;G7ECOS;POL;UK;UKECO;ASIA;MSCIEMAS;FINNEWS;METALKEY;BFWFI;G8;ACEXCLUDE;CMDKEY;UKGOV;NASIA;EM;GEN;EUROPE;CEN;CECO;HEADS;POLIRISK;FIRSTWORD;WORLD;ASIAX;RIF;DEBTKEY;FLASHG7;SPREGIONS;BIZNEWS;BUSINESS;NRGKEY;BFWFX;BGOVCODES;AGRKEY;FINMIN;BRIC;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;G7MEMB;BFWRTEU;G10MEMB;FIASST;ESCB;FXKEY;BOE;FIALL;UKTRE;MSCIDVEUR;GOV;OILKEY;RATESKEY;BFW;CHINA;GLOBALMACR;MSCIWORLD;BFWRATE;ECO;G7ECOS;POL;UK;UKECO;ASIA;EQUITYKEY;CREDITKEY;MSCIEMAS;BGOVBILLGO;FINNEWS,4149228;6015662,4149228,osborne,-1,1,653832e3e6f947da933134be4ae3ba89,0,1.0
OF6TPX6JIJV4,2016-10-17T10:41:57.587+00:00,"*MAY RESPECTS INDEPENDENCE OF BOE, SPOKESWOMAN SAYS",ACEXCLUDE;UKGOV;EUROPE;BREXIT;HEADS;CEN;CECO;RIF;BIZNEWS;BUSINESS;GOVMISC;BOE;MSCIDVEUR;GOV;MSCIWORLD;ECO;G7ECOS;POL;UK;UKECO;EU;UKPM;FINNEWS;METALKEY;G8;ACEXCLUDE;CMDKEY;UKGOV;GEN;EUROPE;BREXIT;CEN;CECO;HEADS;POLIRISK;WORLD;RIF;DEBTKEY;FLASHG7;SPREGIONS;BIZNEWS;BUSINESS;NRGKEY;BGOVCODES;AGRKEY;DEVECO;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;G7MEMB;G10MEMB;FIASST;ESCB;FXKEY;EMEAREGION;BOE;FIALL;MSCIDVEUR;GOV;OILKEY;RATESKEY;GLOBALMACR;MSCIWORLD;BROKERLITE;ECO;G7ECOS;POL;UK;UKECO;EQUITYKEY;EU;CREDITKEY;BGOVBILLGO;UKPM;FINNEWS,1643329;19186881;6015662,1643329,may,-1,1,2b1f85dcfeb44821b0a229cdc977c0fb,-1,0.9
R2ZKDGDWRGG1,2021-11-22T18:22:28.347+00:00,*BIDEN SPEAKS WITH FED NOMINEES AT WHITE HOUSE,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,13387985;6578401,13387985,biden,-9999,0,1a11cd3e426d413c98681421f336af29,-9999,1.0
PSXOME6K50XT,2019-06-11T12:13:26.375+00:00,"*TRUMP: FED RATES WAY TOO HIGH, ATTACKS QUANTITATIVE TIGHTENING",ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;BUSINESS;HEADS;MARKETS;GOV;US;VELOCITY;EXE;HOT;TOP;POL;BBTWTLIGHT;SDMHANDLE;MSCINAMER;FINNEWS;BBPICKS;RLSHEAD;FIRSTWORD;BFW;METALKEY;ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;FIALL;MARKETS;GOV;CONEWS;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;VELOCITY;AGRKEY;EXE;BGOVBILLGO;HOT;MAJOR;TOP;POL;WORLD;FXKEY;DEVECO;OILKEY;CEN;BBTWTLIGHT;G10MEMB;GEN;BROKERLITE;SDMHANDLE;TIMENI;INMONEY;MTGEKEY;CMDKEY;SRCRANK1;TIMECO;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;BBPICKS;MONETARY;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;RATESKEY;INEQUITY;FIASST,1252249;15038944,1252249,trump1,2,1,f7e04977c54743c5bc03c58a1311cdd4,1,1.0
SSCSD0NQ43CW,2025-02-27T17:53:24.563+00:00,*STARMER PRESENTS LETTER FROM KING TO TRUMP,REPPARTY;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;EXE;BFWDC;EUROPE;MSCINAMER;FIRSTWORD;UKGOV;BFW;UK;MSCIDVEUR;REPPARTY;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;G7MEMB;BONDWIRES;HEADS;MISC;BFWGOV;GOV;US;REGIONFILT;EMEAREGION;EQUITYKEY;EXE;BGOVBILLGO;WORLD;COMMONW;DEVECO;G10MEMB;GEN;BFWDC;FWDCFOR;EUROPE;SRCRANK1;MSCINAMER;BGOVCODES;GCON;BZNEWS;DC;SPREGIONS;POLIRISK;FIRSTWORD;UKGOV;BFW;UK;MSCIDVEUR;WEU,1252249;16168247;22647265,16168247,starmer,-9999,0,b0325224b7b947ffa3bf7a51dabcf1dc,-9999,1.0
RHUG1BT0AFB7,2022-09-07T14:24:47.578+00:00,*UK'S KWARTENG SAYS BANK OF ENGLAND INDEPENDENCE IS 'SACROSANCT',BIZNEWS;EDITPLUS;ACEXCLUDE;HEADS;GOV;RLSHEAD;FIRSTWORD;UKGOV;BFW;METALKEY;BOE;BIZNEWS;MSCIWORLD;GLOBALMACR;UKECO;EDITPLUS;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;G7ECOS;FIALL;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;AGRKEY;BGOVBILLGO;WORLD;GOVMISC;COMMONW;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;EUROPE;BROKERLITE;ESCB;CMDKEY;CECO;SRCRANK1;ECO;BGOVCODES;FLASHG7;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;FIRSTWORD;CMDGLOMAC;UKGOV;BFW;G8;UK;RATESKEY;MSCIDVEUR;WEU;FIASST,20421163;21166496;4290375,20421163,kwarteng,-2,1,ee519305ee3448d8aa1df65d240f0df5,-3,1.0
Q6S2O2DWLU6E,2020-03-06T15:21:38.271+00:00,*KUDLOW: FED MAY HAVE TO DO MORE,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;ASIAX;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;NASIA;BRIC;USECO;POL;GOVMISC;CEN;RIF;BFWDC;MSCIEMAS;CHINA;CECO;ECO;MSCINAMER;FINNEWS;FED;EM;FIRSTWORD;BFW;ASIA;TRD;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;ASIAX;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;NASIA;REGIONFILT;CREDITKEY;EQUITYKEY;BRIC;AGRKEY;USECO;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;FWDCFOR;BROKERLITE;MSCIEMAS;CHINA;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;EM;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;ASIA;FIASST;TRD,14009619;15038944,14009619,kudlow,1,1,560d3f8749e3489c8c66dc85bd8c952b,1,1.0
QEBZBXT0AFBF,2020-07-31T11:16:45.742+00:00,*JOHNSON SAYS EASING OF LOCKDOWN MEASURES MUST NOW SLOW,BIZNEWS;MSCIWORLD;ACEXCLUDE;VIRALILL;GENHEA;HEADS;GOV;INFECT;ILLNESS;CORONAVIR;POL;RIF;EUROPE;UKGOV;UK;MSCIDVEUR;BIZNEWS;MSCIWORLD;GLOBALMACR;ACEXCLUDE;DEBTKEY;VIRALILL;G7MEMB;BONDWIRES;GENHEA;HEADS;MISC;GOV;INFECT;EMEAREGION;CREDITKEY;ILLNESS;EQUITYKEY;BGOVBILLGO;CORONAVIR;POL;WORLD;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;GEN;EUROPE;SRCRANK1;BGOVCODES;SPREGIONS;POLIRISK;UKGOV;UK;RATESKEY;MSCIDVEUR;WEU,15096466;2432301,2432301,johnson,-9999,0,66c96dff0f4b40c3927753cdc504acc4,-9999,1.0
RBQ1TQV0H1XC,2022-05-11T14:05:50.458+00:00,*BIDEN THANKS SENATE FOR CONFIRMING FED NOMINEE LISA COOK,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;BUD;HEADS;INF;BFWGOV;GOV;US;EXE;BFWDC;ECO;MSCINAMER;FINNEWS;CBO;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;BUD;HEADS;INF;MISC;FIALL;BFWGOV;GOV;US;CREDITKEY;EQUITYKEY;AGRKEY;EXE;BGOVBILLGO;POL;WORLD;FXKEY;DEVECO;OILKEY;G10MEMB;GEN;BFWDC;ECOINDIC;CMDKEY;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;CBO;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;RATESKEY;FIASST,22324244;13387985,13387985,biden,-9999,0,92652828bad644f7a5d9962056313484,-9999,1.0
PHKQNRDWLU6A,2018-11-02T16:19:03.279+00:00,*HASSETT SAYS WE WOULD NOT GIVE FED ADVICE ON INTEREST RATES,BIZNEWS;MSCIWORLD;NORTHAM;ECOSTAT;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;FRX;CECO;LABOR;ECO;MSCINAMER;FINNEWS;FED;BON;GBN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;ESGSOC;G7ECOS;FIALL;MARKETS;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;ESGLABOR;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BROKERLITE;ESGRES;FRX;CMDKEY;CECO;COS;SRCRANK1;LABOR;ECO;MSCINAMER;BGOVCODES;FINNEWS;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;ESGCOUNT;NRGKEY;CMDGLOMAC;BON;ESG;G8;RATESKEY;GBN;FIASST,18866274;2387525,2387525,hassett1,-1,1,0e85e1c74a734ffcbd74e12aabb7cbe8,-1,0.9
KII3T40D9L36,2009-04-22T11:55:52.563+00:00,*DARLING PLEDGES 0.8% OF GDP TIGHTENING UNTIL 13/14,BNALL;BNSTAFF;BOE;BON;BUD;BUSINESS;CBM;CECO;CEN;ECO;ECOINDIC;ESCB;EUROPE;FIALL;FIASST;FISUB;FRX;G10MEMB;G7ECOS;G7MEMB;GBN;GEN;GLT;GOV;GOVMISC;HEADS;INF;INTERNAL;MARKETS;MISC;MMK;MSCIDVEUR;MSCIWORLD;RIF;SPREGIONS;UK;UKECO;WORLD,13388492;13391146;15227081,13388492;13391146,brown;darling,-9999,0,d1a4ab2a7434462ab52f767fb069c86b,0,0.9
STP1KUD2BTHC,2025-03-25T19:17:18.693+00:00,*TRUMP: WOULD LIKE TO SEE INTEREST RATES COME DOWN,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;EXE;BFWDC;MSCINAMER;FIRSTWORD;BFW;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;G7MEMB;BONDWIRES;HEADS;MISC;BFWGOV;GOV;US;REGIONFILT;EQUITYKEY;EXE;BGOVBILLGO;WORLD;DEVECO;G10MEMB;GEN;BFWDC;SRCRANK1;MSCINAMER;BGOVCODES;GCON;BZNEWS;DC;SPREGIONS;POLIRISK;FIRSTWORD;BFW,1252249;22859239,1252249,trump2,1,1,a3d3a0e7b5b3485f8513409690089836,0,0.95
SHJDLBNQ9PMO,2024-08-01T11:07:59.336+00:00,*UK CHANCELLOR REEVES: BOE INTEREST RATE CUT IS `WELCOME NEWS',BOE;BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;GLT;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;POL;GOVMISC;CEN;EUROPE;CECO;ECO;FINNEWS;UKTRE;UKGOV;BON;UK;MSCIDVEUR;GBN;CBM;FINMIN;METALKEY;BOE;BIZNEWS;MSCIWORLD;GLOBALMACR;EQTY;UKECO;ACEXCLUDE;PLCYMAJOR;DEBTKEY;GLT;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;G7ECOS;FIALL;MARKETS;POLI;GOV;PLCY;EMEAREGION;CREDITKEY;EQUITYKEY;AGRKEY;BGOVBILLGO;POL;WORLD;BOESPEAK;GOVMISC;COMMONW;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;PLCYREGION;GEN;FISUB;EUROPE;BROKERLITE;ESCB;CMDKEY;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;GCON;CBRATES;FLASHG7;UKTRE;MONETARY;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;UKGOV;BON;G8;UK;RATESKEY;PLCYEUR;MSCIDVEUR;BONMISC;WEU;GBN;FIASST;CBM;FINMIN,17574976;3881076,17574976,reeves,1,1,5103675e76504f4482210d2763da7441,0,1.0
PPUJ2RDWRGGG,2019-04-12T11:40:03.867+00:00,*HAMMOND: SOME CANDIDATES FOR BOE WILL BE DETERRED BY BREXIT,BIZNEWS;MSCIWORLD;ACEXCLUDE;BUSINESS;HEADS;MARKETS;GOV;RIF;BREXIT;EUROPE;FRX;ECO;FINNEWS;UKTRE;UKGOV;UK;MSCIDVEUR;FINMIN;BIZNEWS;MSCIWORLD;GLOBALMACR;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;MARKETS;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;BGOVBILLGO;WORLD;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;BREXIT;EUROPE;FRX;SRCRANK1;ECO;BGOVCODES;FINNEWS;UKTRE;SPREGIONS;POLIRISK;UKGOV;UK;RATESKEY;MSCIDVEUR;FINMIN,1645371;1711120,1645371,hammond,0,1,92ae4d04dee047cc91333e63b81b7e95,0,0.9
RJNQOXT1UM0W,2022-10-12T20:38:57.111+00:00,*YELLEN SAYS FED'S STANDING REPO CAN BE HELPFUL FOR LIQUIDITY,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;NOB;G7ECOS;USB;MARKETS;GOV;US;USECO;GOVMISC;RIF;TRE;FRX;CECO;ECO;MSCINAMER;FINNEWS;BON;CBM;FINMIN;METALKEY;BIZNEWS;UST;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;NOB;MISC;GOVPL;G7ECOS;FIALL;USB;MARKETS;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;FISUB;BROKERLITE;TRE;FRX;MTGEKEY;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;BON;G8;RATESKEY;GBN;FIASST;CBM;FINMIN,1442491;6221366,1442491,yellen,-9999,0,5bd2b784fcef4678be5d5140a1838430,0,0.9
PY8GXWT1UM0W,2019-09-22T12:49:08.199+00:00,"*TRUMP: FED'S POWELL NOT HELPING, COULD GET RID OF HIM IF WANTED",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;FEDSPEAK;METALKEY;FEDSPKHEAD;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;PLCYMAJOR;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;PLCY;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;PLCYREGION;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1252249;15046536;17946588,1252249,trump1,3,1,93558a3375e74e458c8fd5cd68063299,3,0.8
OK2MZU6JTSE8,2017-01-20T09:14:18.169+00:00,*HAMMOND: STERLING FALL FEEDING TRHOUGH TO INFLATION IN U.K.,ACEXCLUDE;UKGOV;EUROPE;BREXIT;HEADS;DAVOS;RIF;BIZNEWS;BUSINESS;FINMIN;MARKETS;GOVMISC;UKTRE;MSCIDVEUR;FRX;GOV;BON;MSCIWORLD;POL;UK;EU;FINNEWS;ACEXCLUDE;UKGOV;GEN;EUROPE;BREXIT;HEADS;CECO;POLIRISK;WORLD;DAVOS;RIF;DEBTKEY;SPREGIONS;BIZNEWS;BUSINESS;BGOVCODES;DEVECO;FINMIN;MARKETS;SRCRANK1;GOVMISC;BONDWIRES;MISC;G7MEMB;G10MEMB;FIASST;FXKEY;EMEAREGION;ECOSTAT;FIALL;UKTRE;MSCIDVEUR;FRX;ECOINDIC;GOV;RATESKEY;GLOBALMACR;BON;MSCIWORLD;INF;ECO;POL;UK;FUTURES;EQUITYKEY;EU;CREDITKEY;BGOVBILLGO;FINNEWS,15876512;1645371,1645371,hammond,-9999,0,661cbb49bcbf4045a6bee1f3561e156c,0,0.9
PQXKV8T0G1L2,2019-05-03T13:45:08.666+00:00,*HASSETT SAYS HE'S NOT UNDER CONSIDERATION FOR FED,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;BFWGOV;GOV;US;EXE;RIF;BFWDC;ECO;MSCINAMER;FINNEWS;TOPBFW;FIRSTWORD;BFW;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;BFWGOV;GOV;US;CREDITKEY;EQUITYKEY;EXE;BGOVBILLGO;WORLD;FXKEY;DEVECO;G10MEMB;RIF;GEN;BFWDC;SRCRANK1;BFWTOPFEED;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;TOPBFW;SPREGIONS;POLIRISK;FIRSTWORD;BFW;RATESKEY,2387525;6521193,2387525,hassett1,-9999,0,958a024a9f8d4ef98652f6aedda757c7,1,0.9
RAA93RT0AFB4,2022-04-13T14:47:51.665+00:00,"*YELLEN: FED JOB TO BRING INFLATION DOWN, NO COMMENT ON STRATEGY",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;MARKETS;GOV;US;RIF;TRE;FRX;ECO;MSCINAMER;FINNEWS;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;G7ECOS;FIALL;MARKETS;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;BROKERLITE;TRE;ECOINDIC;FRX;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;6221366,1442491,yellen,0,1,3afeb693d33741fcbb048200d9f21ee9,0,1.0
STACIDUI21VK,2025-03-17T20:49:25.288+00:00,*TRUMP: MICHELLE â€œMIKIâ€ BOWMAN WILL BE THE FED â€™S NEW VICE CHAIR,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;GOVMISC;CEN;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;RLSHEAD;FIRSTWORD;BFW;FEDSPEAK;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;USGOV;ACEXCLUDE;PLCYMAJOR;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;G7ECOS;FIALL;BFWGOV;GOV;US;PLCY;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;PLCYREGION;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1252249;18985888;20418066,1252249,trump2,-9999,0,2e9d0d459a3d473495e3985cd5be19bd,-9999,1.0
L44B3V0SVGCZ,2010-06-16T20:00:00.244+00:00,*OSBORNE TO ESTABLISH A FINANCIAL POLICY COMMITTEE AT BOE,BNALL;BNK;BOE;BON;BUSINESS;CBM;CECO;CEN;COS;ECO;ESCB;EUROPE;FIALL;FIASST;FIN;FISUB;FLASHG7;FRX;FSA;G10MEMB;G7ECOS;G7MEMB;G8;GBN;GEN;GLT;GOV;GOVMISC;HEADS;INDUSTRIES;INTERNAL;MARKETS;MISC;MKTMISC;MKTREG;MSCIDVEUR;MSCIWORLD;POL;RIF;RULES;SPREGIONS;SRCRANK1;UK;UKECO;UKGOV;WORLD,4149228;6015662,4149228,osborne,0,1,72cc6926a5d44c1490883843e65ebcb0,-9999,1.0
SSMQJINQFBWG,2025-03-05T02:50:06.547+00:00,*TRUMP PRAISES DROP IN INTEREST RATES,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;EXE;POL;BFWDC;MSCINAMER;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;DEBTKEY;G7MEMB;BONDWIRES;HEADS;MISC;BFWGOV;GOV;US;REGIONFILT;EQUITYKEY;EXE;BGOVBILLGO;POL;WORLD;DEVECO;G10MEMB;GEN;BFWDC;SRCRANK1;MSCINAMER;BGOVCODES;GCON;BZNEWS;DC;SPREGIONS;POLIRISK;FIRSTWORD;RATESKEY,1252249;15038944,1252249,trump2,1,1,e2f771f52fbf4455933a0c815768e405,0,0.95
PUIU2GDWX2PS,2019-07-12T08:54:16.114+00:00,*HAMMOND: U.K. HAS RIGOROUS PROCESS ON BOE APPOINTMENTS,BOE;BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;POL;GOVMISC;CEN;RIF;EUROPE;CECO;ECO;FINNEWS;UKTRE;UKGOV;UK;MSCIDVEUR;FINMIN;METALKEY;BOE;BIZNEWS;MSCIWORLD;GLOBALMACR;UKECO;ACEXCLUDE;PLCYMAJOR;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;GOV;PLCY;EMEAREGION;CREDITKEY;EQUITYKEY;AGRKEY;BGOVBILLGO;POL;WORLD;BOESPEAK;GOVMISC;COMMONW;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;PLCYREGION;GEN;EUROPE;BROKERLITE;ESCB;CMDKEY;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;FLASHG7;UKTRE;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;UKGOV;G8;UK;RATESKEY;PLCYEUR;MSCIDVEUR;FIASST;FINMIN,15096466;1645371,1645371,hammond,0,1,b83fd083237a4253859570598d09ba56,-1,1.0
S45NBB59E8LC,2023-11-15T07:54:47.109+00:00,"*THERE'S STILL A LOT MORE WORK TO DO ON INFLATION, HUNT SAYS",BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;GLT;BUSINESS;HEADS;INF;G7ECOS;MARKETS;GOV;MACRO;POL;GOVMISC;RIF;EUROPE;CECO;ECO;FINNEWS;UKTRE;UKGOV;BON;UK;MSCIDVEUR;GBN;CBM;FINMIN;BIZNEWS;MSCIWORLD;GLOBALMACR;EQTY;ECOSTAT;UKECO;ACEXCLUDE;DEBTKEY;GLT;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;G7ECOS;FIALL;MARKETS;GOV;MACRO;EMEAREGION;CREDITKEY;EQUITYKEY;BGOVBILLGO;POL;WORLD;GOVMISC;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;GEN;FISUB;EUROPE;ECOINDIC;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;GCON;UKTRE;SPREGIONS;POLIRISK;UKGOV;BON;UK;RATESKEY;MSCIDVEUR;WEU;GBN;FIASST;CBM;FINMIN,15939400;18706948,15939400,hunt,0,1,70df12767e654b7498c85f6203496d99,0,1.0
